id,value,location,sample date,measure
3281184,0,Somchair,8-Apr-16,Anionic active surfactants
3281185,0.3293,Somchair,8-Apr-16,Petroleum hydrocarbons
3281187,0,Somchair,8-Apr-16,Atrazine
3281188,0,Somchair,8-Apr-16,"p,p-DDT"
3281189,0,Somchair,8-Apr-16,gamma-Hexachlorocyclohexane
3282150,12.5,Busarakhan,8-Apr-16,Water temperature
3282153,9.43,Busarakhan,8-Apr-16,Dissolved oxygen
3282155,336.52,Busarakhan,8-Apr-16,Total hardness
3282158,865,Busarakhan,8-Apr-16,Total dissolved salts
3282159,0.049,Busarakhan,8-Apr-16,Ammonium
3282160,0.014,Busarakhan,8-Apr-16,Nitrites
3282161,1.873,Busarakhan,8-Apr-16,Nitrates
3282162,2.14,Busarakhan,8-Apr-16,Total nitrogen
3282163,0.049,Busarakhan,8-Apr-16,Orthophosphate-phosphorus
3282164,0.093,Busarakhan,8-Apr-16,Total phosphorus
3282165,0.052,Busarakhan,8-Apr-16,Total dissolved phosphorus
3282166,46,Busarakhan,8-Apr-16,Calcium
3282167,53.6,Busarakhan,8-Apr-16,Magnesium
3282168,133.43,Busarakhan,8-Apr-16,Chlorides
3282169,121.68,Busarakhan,8-Apr-16,Sulphates
3282173,9.172,Busarakhan,8-Apr-16,Lead
3282175,0.9815,Busarakhan,8-Apr-16,Cadmium
3282177,0.071,Busarakhan,8-Apr-16,Mercury
3282179,2.209,Busarakhan,8-Apr-16,Nickel
3282181,1.8,Busarakhan,8-Apr-16,Arsenic
3282183,4.3,Busarakhan,8-Apr-16,Biochemical Oxygen
3282184,31.74,Busarakhan,8-Apr-16,Chemical Oxygen Demand (Cr)
3282185,0,Busarakhan,8-Apr-16,Anionic active surfactants
3282186,0.4334,Busarakhan,8-Apr-16,Petroleum hydrocarbons
3282188,0,Busarakhan,8-Apr-16,Atrazine
3282189,0,Busarakhan,8-Apr-16,"p,p-DDT"
3282190,0,Busarakhan,8-Apr-16,gamma-Hexachlorocyclohexane
3294853,12.8,Chai,8-Apr-16,Water temperature
1349283,0.076,Kannika,8-Apr-16,AGOC-3A
1349285,0.053,Kannika,8-Apr-16,Methylosmoline
1349286,0.014,Kannika,8-Apr-16,Chlorodinine
1349892,0.001,Kannika,8-Apr-16,AGOC-3A
1349894,0.034,Kannika,8-Apr-16,Methylosmoline
1349895,0.026,Kannika,8-Apr-16,Chlorodinine
1350501,0.037,Kannika,8-Apr-16,AGOC-3A
1350503,0.027,Kannika,8-Apr-16,Methylosmoline
1350504,0.031,Kannika,8-Apr-16,Chlorodinine
1351110,0.064,Sakda,8-Apr-16,AGOC-3A
1351112,0.064,Sakda,8-Apr-16,Methylosmoline
1351113,0.022,Sakda,8-Apr-16,Chlorodinine
1351719,0.058,Sakda,8-Apr-16,AGOC-3A
1351721,0.022,Sakda,8-Apr-16,Methylosmoline
1351722,0.031,Sakda,8-Apr-16,Chlorodinine
1352328,0.053,Sakda,8-Apr-16,AGOC-3A
1352330,0.065,Sakda,8-Apr-16,Methylosmoline
1352331,0.007,Sakda,8-Apr-16,Chlorodinine
3294855,13,Chai,9-Apr-16,Water temperature
3294857,13,Chai,10-Apr-16,Water temperature
3283011,9.99,Decha,11-Apr-16,Dissolved oxygen
3283012,84,Decha,11-Apr-16,Oxygen saturation
3283013,0.047,Decha,11-Apr-16,Ammonium
3283014,0.019,Decha,11-Apr-16,Nitrites
3283015,0.317,Decha,11-Apr-16,Nitrates
3283016,1.225,Decha,11-Apr-16,Total nitrogen
3283017,0.022,Decha,11-Apr-16,Orthophosphate-phosphorus
3283018,0.157,Decha,11-Apr-16,Total phosphorus
3294859,12.6,Chai,11-Apr-16,Water temperature
3294861,12.8,Chai,12-Apr-16,Water temperature
3294863,13,Chai,13-Apr-16,Water temperature
3294865,13,Chai,14-Apr-16,Water temperature
3278306,9.5,Boonsri,15-Apr-16,Water temperature
3278309,0.053,Boonsri,15-Apr-16,Ammonium
3278310,0.009,Boonsri,15-Apr-16,Nitrites
3278311,0.87,Boonsri,15-Apr-16,Nitrates
3278312,1.447,Boonsri,15-Apr-16,Total nitrogen
3278313,0.024,Boonsri,15-Apr-16,Orthophosphate-phosphorus
3278314,0.061,Boonsri,15-Apr-16,Total phosphorus
3278315,0.047,Boonsri,15-Apr-16,Total dissolved phosphorus
3278316,1.86,Boonsri,15-Apr-16,Biochemical Oxygen
3283019,10.4,Decha,15-Apr-16,Water temperature
3283022,10.9,Decha,15-Apr-16,Dissolved oxygen
3283023,97.94,Decha,15-Apr-16,Oxygen saturation
3283025,171.25,Decha,15-Apr-16,Total hardness
3283026,134.9,Decha,15-Apr-16,Bicarbonates
3283029,281,Decha,15-Apr-16,Total dissolved salts
3283030,0.052,Decha,15-Apr-16,Ammonium
3283031,0.024,Decha,15-Apr-16,Nitrites
3283032,0.36,Decha,15-Apr-16,Nitrates
3283033,1.244,Decha,15-Apr-16,Total nitrogen
3283034,0.024,Decha,15-Apr-16,Orthophosphate-phosphorus
3283035,0.222,Decha,15-Apr-16,Total phosphorus
3283036,74.12,Decha,15-Apr-16,Sodium
3283037,20.79,Decha,15-Apr-16,Potassium
3283038,51.78,Decha,15-Apr-16,Calcium
3283039,10.16,Decha,15-Apr-16,Magnesium
3283040,47.73,Decha,15-Apr-16,Chlorides
3283041,58.1,Decha,15-Apr-16,Sulphates
3283047,0.031,Decha,15-Apr-16,Mercury
3283051,2.8,Decha,15-Apr-16,Biochemical Oxygen
3283052,38.6,Decha,15-Apr-16,Chemical Oxygen Demand (Cr)
3283053,3.1,Decha,15-Apr-16,Chemical Oxygen Demand (Mn)
3283054,0,Decha,15-Apr-16,Anionic active surfactants
3293787,14.2,Chai,15-Apr-16,Water temperature
3293790,9.57,Chai,15-Apr-16,Dissolved oxygen
3293791,0,Chai,15-Apr-16,Ammonium
3293792,0.028,Chai,15-Apr-16,Nitrites
3293793,1.58,Chai,15-Apr-16,Nitrates
3293794,1.67,Chai,15-Apr-16,Total nitrogen
3293795,0.037,Chai,15-Apr-16,Orthophosphate-phosphorus
3293796,0.061,Chai,15-Apr-16,Total phosphorus
3293797,1.1,Chai,15-Apr-16,Biochemical Oxygen
3294867,14,Chai,15-Apr-16,Water temperature
3294870,9.74,Chai,15-Apr-16,Dissolved oxygen
3294871,0,Chai,15-Apr-16,Ammonium
3294872,0.014,Chai,15-Apr-16,Nitrites
3294873,1.61,Chai,15-Apr-16,Nitrates
3294874,1.74,Chai,15-Apr-16,Total nitrogen
3294875,0.04,Chai,15-Apr-16,Orthophosphate-phosphorus
3294876,0.068,Chai,15-Apr-16,Total phosphorus
3294877,1.17,Chai,15-Apr-16,Biochemical Oxygen
3296092,14.2,Chai,15-Apr-16,Water temperature
3296095,9.47,Chai,15-Apr-16,Dissolved oxygen
3296096,0.027,Chai,15-Apr-16,Ammonium
3296097,0.014,Chai,15-Apr-16,Nitrites
3296098,1.72,Chai,15-Apr-16,Nitrates
3296099,1.79,Chai,15-Apr-16,Total nitrogen
3296100,0.053,Chai,15-Apr-16,Orthophosphate-phosphorus
3296101,0.074,Chai,15-Apr-16,Total phosphorus
3296102,1.24,Chai,15-Apr-16,Biochemical Oxygen
3283544,13,Achara,16-Apr-16,Water temperature
3283547,9.9,Achara,16-Apr-16,Dissolved oxygen
3283548,94,Achara,16-Apr-16,Oxygen saturation
3283550,98.8,Achara,16-Apr-16,Total hardness
3283551,109.8,Achara,16-Apr-16,Bicarbonates
3283554,145,Achara,16-Apr-16,Total dissolved salts
3283555,0.14,Achara,16-Apr-16,Ammonium
3283556,0.028,Achara,16-Apr-16,Nitrites
3283557,0.87,Achara,16-Apr-16,Nitrates
3283558,1.14,Achara,16-Apr-16,Total nitrogen
3283559,0.068,Achara,16-Apr-16,Orthophosphate-phosphorus
3283560,0.12,Achara,16-Apr-16,Total phosphorus
3283561,2.3,Achara,16-Apr-16,Dissolved silicates
3283562,9,Achara,16-Apr-16,Sodium
3283563,2.6,Achara,16-Apr-16,Potassium
3283564,31.5,Achara,16-Apr-16,Calcium
3283565,4.9,Achara,16-Apr-16,Magnesium
3283566,9.3,Achara,16-Apr-16,Chlorides
3283567,21.8,Achara,16-Apr-16,Sulphates
3283571,0,Achara,16-Apr-16,Lead
3283574,0,Achara,16-Apr-16,Mercury
3283576,0,Achara,16-Apr-16,Nickel
3283579,2.8,Achara,16-Apr-16,Biochemical Oxygen
3283580,5,Achara,16-Apr-16,Chemical Oxygen Demand (Cr)
3283581,0,Achara,16-Apr-16,Anionic active surfactants
3283582,0,Achara,16-Apr-16,Petroleum hydrocarbons
3283584,0,Achara,16-Apr-16,Atrazine
3283585,0,Achara,16-Apr-16,"p,p-DDT"
3283586,0,Achara,16-Apr-16,gamma-Hexachlorocyclohexane
3294879,13,Chai,16-Apr-16,Water temperature
1341452,0.027,Chai,16-Apr-16,AGOC-3A
1341454,4.204,Chai,16-Apr-16,Methylosmoline
1341455,0.031,Chai,16-Apr-16,Chlorodinine
1342656,0.892,Chai,16-Apr-16,AGOC-3A
1342658,1.252,Chai,16-Apr-16,Methylosmoline
1342659,0.018,Chai,16-Apr-16,Chlorodinine
1343860,0.838,Chai,16-Apr-16,AGOC-3A
1343862,1.329,Chai,16-Apr-16,Methylosmoline
1343863,0.021,Chai,16-Apr-16,Chlorodinine
3294881,13.4,Chai,17-Apr-16,Water temperature
3294883,13.4,Chai,18-Apr-16,Water temperature
1326872,0.785,Somchair,18-Apr-16,AGOC-3A
1326874,130.541,Somchair,18-Apr-16,Methylosmoline
1326875,0.02,Somchair,18-Apr-16,Chlorodinine
1327468,2.723,Busarakhan,18-Apr-16,AGOC-3A
1327470,0.015,Busarakhan,18-Apr-16,Methylosmoline
1327471,0.011,Busarakhan,18-Apr-16,Chlorodinine
3294885,13.6,Chai,19-Apr-16,Water temperature
3294887,13.6,Chai,20-Apr-16,Water temperature
3294889,13.6,Chai,21-Apr-16,Water temperature
1354782,0.007,Kohsoom,21-Apr-16,AGOC-3A
1354784,55.755,Kohsoom,21-Apr-16,Methylosmoline
1354785,0.014,Kohsoom,21-Apr-16,Chlorodinine
3294891,13.6,Chai,22-Apr-16,Water temperature
1324752,0.06,Boonsri,22-Apr-16,AGOC-3A
1324754,0.004,Boonsri,22-Apr-16,Methylosmoline
1324755,0.026,Boonsri,22-Apr-16,Chlorodinine
1325486,0.057,Boonsri,22-Apr-16,AGOC-3A
1325488,0.035,Boonsri,22-Apr-16,Methylosmoline
1325489,0.011,Boonsri,22-Apr-16,Chlorodinine
1326156,0.026,Boonsri,22-Apr-16,AGOC-3A
1326158,0.029,Boonsri,22-Apr-16,Methylosmoline
1326159,0.01,Boonsri,22-Apr-16,Chlorodinine
3294893,13.6,Chai,23-Apr-16,Water temperature
3281206,13.8,Somchair,24-Apr-16,Water temperature
3281209,9.07,Somchair,24-Apr-16,Dissolved oxygen
3281210,0.056,Somchair,24-Apr-16,Ammonium
3281211,0.034,Somchair,24-Apr-16,Nitrites
3281212,2.18,Somchair,24-Apr-16,Nitrates
3281213,2.34,Somchair,24-Apr-16,Total nitrogen
3281214,0.074,Somchair,24-Apr-16,Orthophosphate-phosphorus
3281215,0.17,Somchair,24-Apr-16,Total phosphorus
3281216,0.156,Somchair,24-Apr-16,Total dissolved phosphorus
3281217,1.05,Somchair,24-Apr-16,Biochemical Oxygen
3282207,17.3,Busarakhan,24-Apr-16,Water temperature
3282210,7.37,Busarakhan,24-Apr-16,Dissolved oxygen
3282211,0.091,Busarakhan,24-Apr-16,Ammonium
3282212,0.02,Busarakhan,24-Apr-16,Nitrites
3282213,1.701,Busarakhan,24-Apr-16,Nitrates
3282214,1.94,Busarakhan,24-Apr-16,Total nitrogen
3282215,0.031,Busarakhan,24-Apr-16,Orthophosphate-phosphorus
3282216,0.111,Busarakhan,24-Apr-16,Total phosphorus
3282217,0.085,Busarakhan,24-Apr-16,Total dissolved phosphorus
3282218,3.87,Busarakhan,24-Apr-16,Biochemical Oxygen
3294895,13.8,Chai,24-Apr-16,Water temperature
3294897,14,Chai,25-Apr-16,Water temperature
3294899,13.8,Chai,26-Apr-16,Water temperature
3294901,14,Chai,27-Apr-16,Water temperature
3278330,15,Boonsri,28-Apr-16,Water temperature
3278333,8.6,Boonsri,28-Apr-16,Dissolved oxygen
3278334,88.11,Boonsri,28-Apr-16,Oxygen saturation
3278336,161.53,Boonsri,28-Apr-16,Total hardness
3278337,184.83,Boonsri,28-Apr-16,Bicarbonates
3278340,219,Boonsri,28-Apr-16,Total dissolved salts
3278341,0.042,Boonsri,28-Apr-16,Ammonium
3278342,0.012,Boonsri,28-Apr-16,Nitrites
3278343,0.74,Boonsri,28-Apr-16,Nitrates
3278344,1.03,Boonsri,28-Apr-16,Total nitrogen
3278345,0.025,Boonsri,28-Apr-16,Orthophosphate-phosphorus
3278346,0.135,Boonsri,28-Apr-16,Total phosphorus
3278347,0.039,Boonsri,28-Apr-16,Total dissolved phosphorus
3278348,14,Boonsri,28-Apr-16,Sodium
3278349,2,Boonsri,28-Apr-16,Potassium
3278350,45.8,Boonsri,28-Apr-16,Calcium
3278351,11.64,Boonsri,28-Apr-16,Magnesium
3278352,20.915,Boonsri,28-Apr-16,Chlorides
3278353,25.13,Boonsri,28-Apr-16,Sulphates
3278362,2.26,Boonsri,28-Apr-16,Biochemical Oxygen
3278363,10.98,Boonsri,28-Apr-16,Chemical Oxygen Demand (Cr)
3278364,2.5,Boonsri,28-Apr-16,Chemical Oxygen Demand (Mn)
3278365,3.714,Boonsri,28-Apr-16,Total organic carbon
3278366,0.149,Boonsri,28-Apr-16,Anionic active surfactants
3278367,0,Boonsri,28-Apr-16,Petroleum hydrocarbons
3278368,15.2,Boonsri,28-Apr-16,AOX
3278370,0,Boonsri,28-Apr-16,Atrazine
3278371,0,Boonsri,28-Apr-16,"p,p-DDT"
3278372,0,Boonsri,28-Apr-16,gamma-Hexachlorocyclohexane
3279333,15,Boonsri,28-Apr-16,Water temperature
3279336,8.5,Boonsri,28-Apr-16,Dissolved oxygen
3279337,87.09,Boonsri,28-Apr-16,Oxygen saturation
3279339,153.69,Boonsri,28-Apr-16,Total hardness
3279340,176.9,Boonsri,28-Apr-16,Bicarbonates
3279343,224,Boonsri,28-Apr-16,Total dissolved salts
3279344,0.063,Boonsri,28-Apr-16,Ammonium
3279345,0.017,Boonsri,28-Apr-16,Nitrites
3279346,0.78,Boonsri,28-Apr-16,Nitrates
3279347,1.156,Boonsri,28-Apr-16,Total nitrogen
3279348,0.028,Boonsri,28-Apr-16,Orthophosphate-phosphorus
3279349,0.169,Boonsri,28-Apr-16,Total phosphorus
3279350,0.056,Boonsri,28-Apr-16,Total dissolved phosphorus
3279351,12,Boonsri,28-Apr-16,Sodium
3279352,3,Boonsri,28-Apr-16,Potassium
3279353,44.22,Boonsri,28-Apr-16,Calcium
3279354,10.67,Boonsri,28-Apr-16,Magnesium
3279355,19.447,Boonsri,28-Apr-16,Chlorides
3279356,28.41,Boonsri,28-Apr-16,Sulphates
3279365,1.84,Boonsri,28-Apr-16,Biochemical Oxygen
3279366,10.36,Boonsri,28-Apr-16,Chemical Oxygen Demand (Cr)
3279367,1.96,Boonsri,28-Apr-16,Chemical Oxygen Demand (Mn)
3279368,3.525,Boonsri,28-Apr-16,Total organic carbon
3279369,0.165,Boonsri,28-Apr-16,Anionic active surfactants
3279370,0,Boonsri,28-Apr-16,Petroleum hydrocarbons
3279371,14.5,Boonsri,28-Apr-16,AOX
3279373,0,Boonsri,28-Apr-16,Atrazine
3279374,0,Boonsri,28-Apr-16,"p,p-DDT"
3279375,0,Boonsri,28-Apr-16,gamma-Hexachlorocyclohexane
3280238,15,Boonsri,28-Apr-16,Water temperature
3280241,8.8,Boonsri,28-Apr-16,Dissolved oxygen
3280242,90.16,Boonsri,28-Apr-16,Oxygen saturation
3280244,153.69,Boonsri,28-Apr-16,Total hardness
3280245,178.12,Boonsri,28-Apr-16,Bicarbonates
3280248,227,Boonsri,28-Apr-16,Total dissolved salts
3280249,0.053,Boonsri,28-Apr-16,Ammonium
3280250,0.018,Boonsri,28-Apr-16,Nitrites
3280251,0.73,Boonsri,28-Apr-16,Nitrates
3280252,1.14,Boonsri,28-Apr-16,Total nitrogen
3280253,0.029,Boonsri,28-Apr-16,Orthophosphate-phosphorus
3280254,0.19,Boonsri,28-Apr-16,Total phosphorus
3280255,0.075,Boonsri,28-Apr-16,Total dissolved phosphorus
3280256,13,Boonsri,28-Apr-16,Sodium
3280257,2,Boonsri,28-Apr-16,Potassium
3280258,44.22,Boonsri,28-Apr-16,Calcium
3280259,10.67,Boonsri,28-Apr-16,Magnesium
3280260,18.346,Boonsri,28-Apr-16,Chlorides
3280261,28.88,Boonsri,28-Apr-16,Sulphates
3280270,1.98,Boonsri,28-Apr-16,Biochemical Oxygen
3280271,11.37,Boonsri,28-Apr-16,Chemical Oxygen Demand (Cr)
3280272,2.11,Boonsri,28-Apr-16,Chemical Oxygen Demand (Mn)
3280273,3.602,Boonsri,28-Apr-16,Total organic carbon
3280274,0.179,Boonsri,28-Apr-16,Anionic active surfactants
3280275,0,Boonsri,28-Apr-16,Petroleum hydrocarbons
3280276,13.8,Boonsri,28-Apr-16,AOX
3280278,0,Boonsri,28-Apr-16,Atrazine
3280279,0,Boonsri,28-Apr-16,"p,p-DDT"
3280280,0,Boonsri,28-Apr-16,gamma-Hexachlorocyclohexane
3294903,14.4,Chai,28-Apr-16,Water temperature
3294905,14.4,Chai,29-Apr-16,Water temperature
3305215,16,Kohsoom,29-Apr-16,Water temperature
3305218,7.6,Kohsoom,29-Apr-16,Dissolved oxygen
3305219,79.5,Kohsoom,29-Apr-16,Oxygen saturation
3305221,202.794,Kohsoom,29-Apr-16,Total hardness
3305222,179.706,Kohsoom,29-Apr-16,Bicarbonates
3305225,274,Kohsoom,29-Apr-16,Total dissolved salts
3305226,0.7589,Kohsoom,29-Apr-16,Ammonium
3305227,0.0748,Kohsoom,29-Apr-16,Nitrites
3305228,1.1025,Kohsoom,29-Apr-16,Nitrates
3305229,2.062,Kohsoom,29-Apr-16,Total nitrogen
3305230,0.151,Kohsoom,29-Apr-16,Orthophosphate-phosphorus
3305231,0.2068,Kohsoom,29-Apr-16,Total phosphorus
3305232,0.1741,Kohsoom,29-Apr-16,Total dissolved phosphorus
3305233,24.1,Kohsoom,29-Apr-16,Sodium
3305234,2.4,Kohsoom,29-Apr-16,Potassium
3305235,55.68,Kohsoom,29-Apr-16,Calcium
3305236,11.13,Kohsoom,29-Apr-16,Magnesium
3305237,30.434,Kohsoom,29-Apr-16,Chlorides
3305238,43.368,Kohsoom,29-Apr-16,Sulphates
3305247,3.4,Kohsoom,29-Apr-16,Biochemical Oxygen
3305248,49.39,Kohsoom,29-Apr-16,Chemical Oxygen Demand (Cr)
3305249,4.93,Kohsoom,29-Apr-16,Chemical Oxygen Demand (Mn)
3305250,5.007,Kohsoom,29-Apr-16,Total organic carbon
3305251,0.467,Kohsoom,29-Apr-16,Anionic active surfactants
3305252,0,Kohsoom,29-Apr-16,Petroleum hydrocarbons
3305253,26.4,Kohsoom,29-Apr-16,AOX
3305255,0,Kohsoom,29-Apr-16,Atrazine
3305256,0,Kohsoom,29-Apr-16,"p,p-DDT"
3305257,0,Kohsoom,29-Apr-16,gamma-Hexachlorocyclohexane
3294907,14.4,Chai,30-Apr-16,Water temperature
3294909,14.4,Chai,1-May-16,Water temperature
3294911,15,Chai,2-May-16,Water temperature
3294913,15,Chai,3-May-16,Water temperature
3294915,15,Chai,4-May-16,Water temperature
3294917,15,Chai,5-May-16,Water temperature
3294919,15.6,Chai,6-May-16,Water temperature
3278384,16.5,Boonsri,7-May-16,Water temperature
3278387,0,Boonsri,7-May-16,Ammonium
3278388,0.018,Boonsri,7-May-16,Nitrites
3278389,0.67,Boonsri,7-May-16,Nitrates
3278390,0.876,Boonsri,7-May-16,Total nitrogen
3278391,0.031,Boonsri,7-May-16,Orthophosphate-phosphorus
3278392,0.049,Boonsri,7-May-16,Total phosphorus
3278393,0.039,Boonsri,7-May-16,Total dissolved phosphorus
3278394,2.84,Boonsri,7-May-16,Biochemical Oxygen
3294921,15.6,Chai,7-May-16,Water temperature
3294923,15.6,Chai,8-May-16,Water temperature
3294925,15.6,Chai,9-May-16,Water temperature
1341540,1.538,Chai,9-May-16,AGOC-3A
1341542,4.167,Chai,9-May-16,Methylosmoline
1341543,0.023,Chai,9-May-16,Chlorodinine
1342744,0.07,Chai,9-May-16,AGOC-3A
1342746,1.338,Chai,9-May-16,Methylosmoline
1342747,0,Chai,9-May-16,Chlorodinine
1343948,0.015,Chai,9-May-16,AGOC-3A
1343950,1.252,Chai,9-May-16,Methylosmoline
1343951,0.06,Chai,9-May-16,Chlorodinine
3294927,16,Chai,10-May-16,Water temperature
3294929,16,Chai,11-May-16,Water temperature
3293825,16.9,Chai,12-May-16,Water temperature
3293828,8.81,Chai,12-May-16,Dissolved oxygen
3293830,166.608,Chai,12-May-16,Total hardness
3293833,265,Chai,12-May-16,Total dissolved salts
3293834,0.095,Chai,12-May-16,Ammonium
3293835,0.025,Chai,12-May-16,Nitrites
3293836,1,Chai,12-May-16,Nitrates
3293837,1.83,Chai,12-May-16,Total nitrogen
3293838,0.056,Chai,12-May-16,Orthophosphate-phosphorus
3293839,0.068,Chai,12-May-16,Total phosphorus
3293840,0.059,Chai,12-May-16,Total dissolved phosphorus
3293841,48,Chai,12-May-16,Calcium
3293842,11.4,Chai,12-May-16,Magnesium
3293843,24.76,Chai,12-May-16,Chlorides
3293847,1.973,Chai,12-May-16,Lead
3293849,0,Chai,12-May-16,Cadmium
3293851,0,Chai,12-May-16,Mercury
3293853,3.84,Chai,12-May-16,Nickel
3293856,1.08,Chai,12-May-16,Biochemical Oxygen
3293857,25.39,Chai,12-May-16,Chemical Oxygen Demand (Cr)
3293858,4.74,Chai,12-May-16,Chemical Oxygen Demand (Mn)
3293859,0,Chai,12-May-16,Atrazine
3293860,0,Chai,12-May-16,"p,p-DDT"
3293861,0,Chai,12-May-16,gamma-Hexachlorocyclohexane
3294931,16.8,Chai,12-May-16,Water temperature
3294934,9.06,Chai,12-May-16,Dissolved oxygen
3294936,162.692,Chai,12-May-16,Total hardness
3294939,260,Chai,12-May-16,Total dissolved salts
3294940,0.075,Chai,12-May-16,Ammonium
3294941,0.021,Chai,12-May-16,Nitrites
3294942,1.12,Chai,12-May-16,Nitrates
3294943,1.83,Chai,12-May-16,Total nitrogen
3294944,0.047,Chai,12-May-16,Orthophosphate-phosphorus
3294945,0.055,Chai,12-May-16,Total phosphorus
3294946,0.051,Chai,12-May-16,Total dissolved phosphorus
3294947,48,Chai,12-May-16,Calcium
3294948,10.4,Chai,12-May-16,Magnesium
3294949,19.94,Chai,12-May-16,Chlorides
3294953,1.973,Chai,12-May-16,Lead
3294955,0.1819,Chai,12-May-16,Cadmium
3294957,0,Chai,12-May-16,Mercury
3294959,2.315,Chai,12-May-16,Nickel
3294962,0.95,Chai,12-May-16,Biochemical Oxygen
3294963,23.44,Chai,12-May-16,Chemical Oxygen Demand (Cr)
3294964,3.55,Chai,12-May-16,Chemical Oxygen Demand (Mn)
3294965,0,Chai,12-May-16,Atrazine
3294966,0,Chai,12-May-16,"p,p-DDT"
3294967,0,Chai,12-May-16,gamma-Hexachlorocyclohexane
3296130,16.8,Chai,12-May-16,Water temperature
3296133,8.93,Chai,12-May-16,Dissolved oxygen
3296135,157.708,Chai,12-May-16,Total hardness
3296138,263,Chai,12-May-16,Total dissolved salts
3296139,0.051,Chai,12-May-16,Ammonium
3296140,0.0186,Chai,12-May-16,Nitrites
3296141,1.2,Chai,12-May-16,Nitrates
3296142,1.84,Chai,12-May-16,Total nitrogen
3296143,0.047,Chai,12-May-16,Orthophosphate-phosphorus
3296144,0.055,Chai,12-May-16,Total phosphorus
3296145,0.047,Chai,12-May-16,Total dissolved phosphorus
3296146,48,Chai,12-May-16,Calcium
3296147,9.2,Chai,12-May-16,Magnesium
3296148,16.16,Chai,12-May-16,Chlorides
3296152,1.973,Chai,12-May-16,Lead
3296154,0.2085,Chai,12-May-16,Cadmium
3296156,0,Chai,12-May-16,Mercury
3296158,2.392,Chai,12-May-16,Nickel
3296161,1.09,Chai,12-May-16,Biochemical Oxygen
3296162,25.39,Chai,12-May-16,Chemical Oxygen Demand (Cr)
3296163,4.44,Chai,12-May-16,Chemical Oxygen Demand (Mn)
3296164,0,Chai,12-May-16,Atrazine
3296165,0,Chai,12-May-16,"p,p-DDT"
3296166,0,Chai,12-May-16,gamma-Hexachlorocyclohexane
3283057,0.051,Decha,13-May-16,Ammonium
3283058,0,Decha,13-May-16,Nitrites
3283059,0.454,Decha,13-May-16,Nitrates
3283060,0.731,Decha,13-May-16,Total nitrogen
3283061,0.036,Decha,13-May-16,Orthophosphate-phosphorus
3283062,0.113,Decha,13-May-16,Total phosphorus
3283588,18,Achara,13-May-16,Water temperature
3283590,8.7,Achara,13-May-16,Dissolved oxygen
3283591,92,Achara,13-May-16,Oxygen saturation
3283593,94.6,Achara,13-May-16,Total hardness
3283596,154,Achara,13-May-16,Total dissolved salts
3283597,0.16,Achara,13-May-16,Ammonium
3283598,0.038,Achara,13-May-16,Nitrites
3283599,1.11,Achara,13-May-16,Nitrates
3283600,1.67,Achara,13-May-16,Total nitrogen
3283601,0.03,Achara,13-May-16,Orthophosphate-phosphorus
3283602,0.071,Achara,13-May-16,Total phosphorus
3283603,1.9,Achara,13-May-16,Dissolved silicates
3283604,27,Achara,13-May-16,Calcium
3283605,6.6,Achara,13-May-16,Magnesium
3283606,9.2,Achara,13-May-16,Chlorides
3283612,0,Achara,13-May-16,Mercury
3283616,1.8,Achara,13-May-16,Biochemical Oxygen
3283617,12,Achara,13-May-16,Chemical Oxygen Demand (Cr)
3283618,3.6,Achara,13-May-16,Chemical Oxygen Demand (Mn)
3283619,0,Achara,13-May-16,Petroleum hydrocarbons
3283620,0,Achara,13-May-16,Atrazine
3283621,0,Achara,13-May-16,"p,p-DDT"
3283622,0,Achara,13-May-16,gamma-Hexachlorocyclohexane
3283623,2.37,Achara,13-May-16,Macrozoobenthos
3294969,16,Chai,13-May-16,Water temperature
3300359,16.1,Kannika,13-May-16,Water temperature
3300362,8.73,Kannika,13-May-16,Dissolved oxygen
3300363,88.45,Kannika,13-May-16,Oxygen saturation
3300365,185.83,Kannika,13-May-16,Total hardness
3300366,167.75,Kannika,13-May-16,Bicarbonates
3300369,283.2,Kannika,13-May-16,Total dissolved salts
3300370,0.092,Kannika,13-May-16,Ammonium
3300371,0.024,Kannika,13-May-16,Nitrites
3300372,1.044,Kannika,13-May-16,Nitrates
3300373,1.39,Kannika,13-May-16,Total nitrogen
3300374,0.026,Kannika,13-May-16,Orthophosphate-phosphorus
3300375,0.143,Kannika,13-May-16,Total phosphorus
3300376,0.084,Kannika,13-May-16,Total dissolved phosphorus
3300377,52.38,Kannika,13-May-16,Calcium
3300378,13.48,Kannika,13-May-16,Magnesium
3300379,25.99,Kannika,13-May-16,Chlorides
3300380,47.89,Kannika,13-May-16,Sulphates
3300381,0,Kannika,13-May-16,Zinc
3300383,11.36,Kannika,13-May-16,Copper
3300385,1.17,Kannika,13-May-16,Chromium
3300387,2.79,Kannika,13-May-16,Lead
3300389,0,Kannika,13-May-16,Cadmium
3300391,0,Kannika,13-May-16,Mercury
3300393,2.99,Kannika,13-May-16,Nickel
3300395,2.2,Kannika,13-May-16,Arsenic
3300397,1.79,Kannika,13-May-16,Biochemical Oxygen
3300398,17.03,Kannika,13-May-16,Chemical Oxygen Demand (Cr)
3300399,3.84,Kannika,13-May-16,Chemical Oxygen Demand (Mn)
3300400,0,Kannika,13-May-16,Anionic active surfactants
3300401,0,Kannika,13-May-16,Petroleum hydrocarbons
3300403,0,Kannika,13-May-16,Atrazine
