value,location,sample date,measure
0.163,Busarakhan,26-Jun-16,Ammonium
0.609,Busarakhan,26-Jun-16,Nitrates
1.26,Somchair,26-Jun-16,Nitrates
1.59,Busarakhan,26-Jun-16,Total nitrogen
1.7,Somchair,26-Jun-16,Total nitrogen
1.91,Somchair,26-Jun-16,Biochemical Oxygen
3.93,Busarakhan,26-Jun-16,Dissolved oxygen
4.13,Busarakhan,26-Jun-16,Biochemical Oxygen
6.46,Somchair,26-Jun-16,Dissolved oxygen
21.4,Chai,26-Jun-16,Water temperature
22.3,Somchair,26-Jun-16,Water temperature
23.4,Busarakhan,26-Jun-16,Water temperature
21.8,Chai,27-Jun-16,Water temperature
22,Chai,28-Jun-16,Water temperature
22,Chai,29-Jun-16,Water temperature
22.4,Chai,30-Jun-16,Water temperature
0,Kannika,1-Jul-16,Zinc
0,Kannika,1-Jul-16,Cadmium
0,Kannika,1-Jul-16,Mercury
0,Kannika,1-Jul-16,Anionic active surfactants
0,Kannika,1-Jul-16,Atrazine
0,Kannika,1-Jul-16,"p,p-DDT"
0,Kannika,1-Jul-16,gamma-Hexachlorocyclohexane
0,Kannika,1-Jul-16,Ammonium
0,Kannika,1-Jul-16,Zinc
0,Kannika,1-Jul-16,Cadmium
0,Kannika,1-Jul-16,Mercury
0,Kannika,1-Jul-16,Anionic active surfactants
0,Kannika,1-Jul-16,Atrazine
0,Kannika,1-Jul-16,"p,p-DDT"
0,Kannika,1-Jul-16,gamma-Hexachlorocyclohexane
0,Kannika,1-Jul-16,Ammonium
0,Kannika,1-Jul-16,Zinc
0,Kannika,1-Jul-16,Cadmium
0,Kannika,1-Jul-16,Mercury
0,Kannika,1-Jul-16,Anionic active surfactants
0,Kannika,1-Jul-16,Atrazine
0,Kannika,1-Jul-16,"p,p-DDT"
0,Kannika,1-Jul-16,gamma-Hexachlorocyclohexane
0.012,Kannika,1-Jul-16,Nitrites
0.012,Kannika,1-Jul-16,Nitrites
0.013,Kannika,1-Jul-16,Nitrites
0.03,Kannika,1-Jul-16,Ammonium
0.042,Kannika,1-Jul-16,Orthophosphate-phosphorus
0.043,Kannika,1-Jul-16,Orthophosphate-phosphorus
0.045,Kannika,1-Jul-16,Orthophosphate-phosphorus
0.087,Kannika,1-Jul-16,Total dissolved phosphorus
0.088,Kannika,1-Jul-16,Total dissolved phosphorus
0.089,Kannika,1-Jul-16,Total dissolved phosphorus
0.126,Kannika,1-Jul-16,Total phosphorus
0.133,Kannika,1-Jul-16,Total phosphorus
0.135,Kannika,1-Jul-16,Total phosphorus
0.2329,Kannika,1-Jul-16,Petroleum hydrocarbons
0.233,Kannika,1-Jul-16,Petroleum hydrocarbons
0.2664,Kannika,1-Jul-16,Petroleum hydrocarbons
1.105,Kannika,1-Jul-16,Nitrates
1.11,Kannika,1-Jul-16,Nitrates
1.119,Kannika,1-Jul-16,Nitrates
1.13,Kannika,1-Jul-16,Biochemical Oxygen
1.21,Kannika,1-Jul-16,Biochemical Oxygen
1.3,Kannika,1-Jul-16,Biochemical Oxygen
1.584,Kannika,1-Jul-16,Total nitrogen
1.586,Kannika,1-Jul-16,Total nitrogen
1.623,Kannika,1-Jul-16,Total nitrogen
1.8,Kannika,1-Jul-16,Arsenic
2,Kannika,1-Jul-16,Arsenic
2,Kannika,1-Jul-16,Arsenic
2.86,Kannika,1-Jul-16,Lead
3.34,Kannika,1-Jul-16,Lead
3.35,Kannika,1-Jul-16,Lead
4.04,Kannika,1-Jul-16,Chromium
4.09,Kannika,1-Jul-16,Chemical Oxygen Demand (Mn)
4.1,Kannika,1-Jul-16,Chromium
4.13,Kannika,1-Jul-16,Chromium
4.16,Kannika,1-Jul-16,Chemical Oxygen Demand (Mn)
4.16,Kannika,1-Jul-16,Chemical Oxygen Demand (Mn)
5.94,Kannika,1-Jul-16,Nickel
6.14,Kannika,1-Jul-16,Nickel
6.14,Kannika,1-Jul-16,Nickel
7.88,Kannika,1-Jul-16,Dissolved oxygen
7.92,Kannika,1-Jul-16,Dissolved oxygen
8.04,Kannika,1-Jul-16,Dissolved oxygen
9.16,Kannika,1-Jul-16,Copper
9.44,Kannika,1-Jul-16,Copper
12.16,Kannika,1-Jul-16,Magnesium
13.13,Kannika,1-Jul-16,Magnesium
13.13,Kannika,1-Jul-16,Magnesium
13.79,Kannika,1-Jul-16,Copper
16.29,Kannika,1-Jul-16,Chemical Oxygen Demand (Cr)
16.68,Kannika,1-Jul-16,Chemical Oxygen Demand (Cr)
17.07,Kannika,1-Jul-16,Chemical Oxygen Demand (Cr)
18.36,Kannika,1-Jul-16,Chlorides
19.1,Kannika,1-Jul-16,Chlorides
19.1,Kannika,1-Jul-16,Chlorides
22.8,Chai,1-Jul-16,Water temperature
22.9,Kannika,1-Jul-16,Water temperature
23,Kannika,1-Jul-16,Water temperature
23,Kannika,1-Jul-16,Water temperature
26.41,Kannika,1-Jul-16,Sulphates
26.49,Kannika,1-Jul-16,Sulphates
27.43,Kannika,1-Jul-16,Sulphates
56.91,Kannika,1-Jul-16,Calcium
56.91,Kannika,1-Jul-16,Calcium
57.71,Kannika,1-Jul-16,Calcium
91.84,Kannika,1-Jul-16,Oxygen saturation
92.31,Kannika,1-Jul-16,Oxygen saturation
93.71,Kannika,1-Jul-16,Oxygen saturation
172.63,Kannika,1-Jul-16,Bicarbonates
179.34,Kannika,1-Jul-16,Bicarbonates
179.34,Kannika,1-Jul-16,Bicarbonates
191.706,Kannika,1-Jul-16,Total hardness
195.622,Kannika,1-Jul-16,Total hardness
197.758,Kannika,1-Jul-16,Total hardness
206,Kannika,1-Jul-16,Total dissolved salts
206.8,Kannika,1-Jul-16,Total dissolved salts
210.4,Kannika,1-Jul-16,Total dissolved salts
0,Chai,2-Jul-16,Orthophosphate-phosphorus
0,Chai,2-Jul-16,Cadmium
0,Chai,2-Jul-16,Mercury
0,Chai,2-Jul-16,Anionic active surfactants
0,Chai,2-Jul-16,Atrazine
0,Chai,2-Jul-16,"p,p-DDT"
0,Chai,2-Jul-16,gamma-Hexachlorocyclohexane
0,Chai,2-Jul-16,Orthophosphate-phosphorus
0,Chai,2-Jul-16,Cadmium
0,Chai,2-Jul-16,Mercury
0,Chai,2-Jul-16,Anionic active surfactants
0,Chai,2-Jul-16,Atrazine
0,Chai,2-Jul-16,"p,p-DDT"
0,Chai,2-Jul-16,gamma-Hexachlorocyclohexane
0,Chai,2-Jul-16,Orthophosphate-phosphorus
0,Chai,2-Jul-16,Cadmium
0,Chai,2-Jul-16,Anionic active surfactants
0,Chai,2-Jul-16,Atrazine
0,Chai,2-Jul-16,"p,p-DDT"
0,Chai,2-Jul-16,gamma-Hexachlorocyclohexane
0.015,Boonsri,2-Jul-16,Nitrites
0.015,Chai,2-Jul-16,Nitrites
0.016,Chai,2-Jul-16,Nitrites
0.016,Chai,2-Jul-16,Nitrites
0.017,Boonsri,2-Jul-16,Nitrites
0.017,Chai,2-Jul-16,Mercury
0.025,Boonsri,2-Jul-16,Orthophosphate-phosphorus
0.026,Boonsri,2-Jul-16,Nitrites
0.028,Boonsri,2-Jul-16,Orthophosphate-phosphorus
0.03,Chai,2-Jul-16,Total dissolved phosphorus
0.031,Boonsri,2-Jul-16,Orthophosphate-phosphorus
0.031,Boonsri,2-Jul-16,Total dissolved phosphorus
0.032,Boonsri,2-Jul-16,Ammonium
0.032,Boonsri,2-Jul-16,Total dissolved phosphorus
0.034,Boonsri,2-Jul-16,Total dissolved phosphorus
0.034,Chai,2-Jul-16,Total phosphorus
0.036,Chai,2-Jul-16,Total dissolved phosphorus
0.036,Chai,2-Jul-16,Total dissolved phosphorus
0.038,Boonsri,2-Jul-16,Total phosphorus
0.039,Boonsri,2-Jul-16,Total phosphorus
0.04,Boonsri,2-Jul-16,Ammonium
0.04,Chai,2-Jul-16,Total phosphorus
0.04,Chai,2-Jul-16,Total phosphorus
0.041,Boonsri,2-Jul-16,Total phosphorus
0.041,Boonsri,2-Jul-16,Ammonium
0.052,Chai,2-Jul-16,Ammonium
0.087,Chai,2-Jul-16,Ammonium
0.102,Chai,2-Jul-16,Ammonium
0.202,Chai,2-Jul-16,Petroleum hydrocarbons
0.2202,Chai,2-Jul-16,Petroleum hydrocarbons
0.2271,Chai,2-Jul-16,Petroleum hydrocarbons
0.51,Boonsri,2-Jul-16,Nitrates
0.51,Boonsri,2-Jul-16,Nitrates
0.56,Boonsri,2-Jul-16,Nitrates
0.726,Boonsri,2-Jul-16,Total nitrogen
0.832,Boonsri,2-Jul-16,Total nitrogen
0.898,Boonsri,2-Jul-16,Total nitrogen
0.9196,Chai,2-Jul-16,Nitrates
0.9663,Chai,2-Jul-16,Nitrates
0.9696,Chai,2-Jul-16,Nitrates
1.32,Chai,2-Jul-16,Total nitrogen
1.36,Chai,2-Jul-16,Total nitrogen
1.45,Chai,2-Jul-16,Total nitrogen
1.656,Chai,2-Jul-16,Nickel
1.66,Chai,2-Jul-16,Biochemical Oxygen
1.973,Chai,2-Jul-16,Lead
1.973,Chai,2-Jul-16,Lead
1.973,Chai,2-Jul-16,Lead
2,Chai,2-Jul-16,Biochemical Oxygen
2.25,Chai,2-Jul-16,Biochemical Oxygen
2.296,Chai,2-Jul-16,Nickel
2.5,Boonsri,2-Jul-16,Biochemical Oxygen
2.6,Boonsri,2-Jul-16,Biochemical Oxygen
2.63,Boonsri,2-Jul-16,Biochemical Oxygen
2.994,Chai,2-Jul-16,Nickel
4.32,Chai,2-Jul-16,Chemical Oxygen Demand (Mn)
4.8,Chai,2-Jul-16,Chemical Oxygen Demand (Mn)
4.96,Chai,2-Jul-16,Chemical Oxygen Demand (Mn)
10.6,Chai,2-Jul-16,Dissolved oxygen
11.55,Chai,2-Jul-16,Dissolved oxygen
11.89,Chai,2-Jul-16,Dissolved oxygen
12.6,Chai,2-Jul-16,Magnesium
13.8,Chai,2-Jul-16,Magnesium
13.8,Chai,2-Jul-16,Magnesium
17.19,Chai,2-Jul-16,Chlorides
17.19,Chai,2-Jul-16,Chlorides
21.66,Chai,2-Jul-16,Chlorides
22.5,Boonsri,2-Jul-16,Water temperature
22.5,Boonsri,2-Jul-16,Water temperature
22.5,Boonsri,2-Jul-16,Water temperature
23.9,Chai,2-Jul-16,Water temperature
23.9,Chai,2-Jul-16,Water temperature
24,Chai,2-Jul-16,Water temperature
24.08,Chai,2-Jul-16,Sulphates
27.46,Chai,2-Jul-16,Chemical Oxygen Demand (Cr)
27.46,Chai,2-Jul-16,Chemical Oxygen Demand (Cr)
29.42,Chai,2-Jul-16,Chemical Oxygen Demand (Cr)
31.28,Chai,2-Jul-16,Sulphates
35.3,Chai,2-Jul-16,Sulphates
46,Chai,2-Jul-16,Calcium
46,Chai,2-Jul-16,Calcium
46,Chai,2-Jul-16,Calcium
166.608,Chai,2-Jul-16,Total hardness
171.592,Chai,2-Jul-16,Total hardness
171.592,Chai,2-Jul-16,Total hardness
247,Chai,2-Jul-16,Total dissolved salts
250,Chai,2-Jul-16,Total dissolved salts
251,Chai,2-Jul-16,Total dissolved salts
23,Chai,3-Jul-16,Water temperature
23,Chai,4-Jul-16,Water temperature
23,Chai,5-Jul-16,Water temperature
23.4,Chai,6-Jul-16,Water temperature
23.4,Chai,7-Jul-16,Water temperature
0,Sakda,8-Jul-16,Zinc
0,Sakda,8-Jul-16,Lead
0,Sakda,8-Jul-16,Cadmium
0,Sakda,8-Jul-16,Mercury
0,Sakda,8-Jul-16,Nickel
0,Sakda,8-Jul-16,Anionic active surfactants
0,Sakda,8-Jul-16,Petroleum hydrocarbons
0,Sakda,8-Jul-16,Atrazine
0,Sakda,8-Jul-16,"p,p-DDT"
0,Sakda,8-Jul-16,gamma-Hexachlorocyclohexane
0,Sakda,8-Jul-16,Zinc
0,Sakda,8-Jul-16,Lead
0,Sakda,8-Jul-16,Cadmium
0,Sakda,8-Jul-16,Mercury
0,Sakda,8-Jul-16,Nickel
0,Sakda,8-Jul-16,Anionic active surfactants
0,Sakda,8-Jul-16,Petroleum hydrocarbons
0,Sakda,8-Jul-16,Atrazine
0,Sakda,8-Jul-16,"p,p-DDT"
0,Sakda,8-Jul-16,gamma-Hexachlorocyclohexane
0,Sakda,8-Jul-16,Zinc
0,Sakda,8-Jul-16,Lead
0,Sakda,8-Jul-16,Cadmium
0,Sakda,8-Jul-16,Mercury
0,Sakda,8-Jul-16,Nickel
0,Sakda,8-Jul-16,Anionic active surfactants
0,Sakda,8-Jul-16,Atrazine
0,Sakda,8-Jul-16,"p,p-DDT"
0,Sakda,8-Jul-16,gamma-Hexachlorocyclohexane
0.014,Sakda,8-Jul-16,Nitrites
0.014,Sakda,8-Jul-16,Nitrites
0.015,Sakda,8-Jul-16,Nitrites
0.022,Sakda,8-Jul-16,Orthophosphate-phosphorus
0.024,Sakda,8-Jul-16,Orthophosphate-phosphorus
0.027,Sakda,8-Jul-16,Orthophosphate-phosphorus
0.059,Sakda,8-Jul-16,Total dissolved phosphorus
0.06,Sakda,8-Jul-16,Total dissolved phosphorus
0.063,Sakda,8-Jul-16,Total dissolved phosphorus
0.082,Sakda,8-Jul-16,Ammonium
0.089,Sakda,8-Jul-16,Ammonium
0.089,Sakda,8-Jul-16,Ammonium
0.106,Sakda,8-Jul-16,Total phosphorus
0.108,Sakda,8-Jul-16,Total phosphorus
0.112,Sakda,8-Jul-16,Total phosphorus
0.2584,Sakda,8-Jul-16,Petroleum hydrocarbons
0.425,Sakda,8-Jul-16,Nitrates
0.441,Sakda,8-Jul-16,Nitrates
0.45,Sakda,8-Jul-16,Nitrates
0.59,Sakda,8-Jul-16,Chromium
0.63,Sakda,8-Jul-16,Chromium
0.68,Sakda,8-Jul-16,Biochemical Oxygen
0.69,Sakda,8-Jul-16,Biochemical Oxygen
0.7,Sakda,8-Jul-16,Chromium
1.21,Sakda,8-Jul-16,Biochemical Oxygen
1.9,Sakda,8-Jul-16,Arsenic
2,Sakda,8-Jul-16,Arsenic
2.1,Sakda,8-Jul-16,Arsenic
3.84,Sakda,8-Jul-16,Chemical Oxygen Demand (Mn)
3.9,Sakda,8-Jul-16,Chemical Oxygen Demand (Mn)
3.9,Sakda,8-Jul-16,Chemical Oxygen Demand (Mn)
7.17,Sakda,8-Jul-16,Dissolved oxygen
7.18,Sakda,8-Jul-16,Dissolved oxygen
7.22,Sakda,8-Jul-16,Dissolved oxygen
7.32,Sakda,8-Jul-16,Copper
7.42,Sakda,8-Jul-16,Copper
7.48,Sakda,8-Jul-16,Copper
9.73,Sakda,8-Jul-16,Magnesium
9.73,Sakda,8-Jul-16,Magnesium
10.21,Sakda,8-Jul-16,Magnesium
16.71,Sakda,8-Jul-16,Chemical Oxygen Demand (Cr)
17.48,Sakda,8-Jul-16,Chemical Oxygen Demand (Cr)
18.27,Sakda,8-Jul-16,Chemical Oxygen Demand (Cr)
22.77,Sakda,8-Jul-16,Chlorides
22.77,Sakda,8-Jul-16,Chlorides
23.51,Sakda,8-Jul-16,Chlorides
24,Chai,8-Jul-16,Water temperature
25,Sakda,8-Jul-16,Water temperature
25,Sakda,8-Jul-16,Water temperature
25,Sakda,8-Jul-16,Water temperature
48.1,Sakda,8-Jul-16,Calcium
49.7,Sakda,8-Jul-16,Calcium
49.7,Sakda,8-Jul-16,Calcium
86.8,Sakda,8-Jul-16,Oxygen saturation
86.92,Sakda,8-Jul-16,Oxygen saturation
87.41,Sakda,8-Jul-16,Oxygen saturation
153.72,Sakda,8-Jul-16,Bicarbonates
156.92,Sakda,8-Jul-16,Bicarbonates
159.844,Sakda,8-Jul-16,Total hardness
160.12,Sakda,8-Jul-16,Bicarbonates
163.76,Sakda,8-Jul-16,Total hardness
165.718,Sakda,8-Jul-16,Total hardness
216,Sakda,8-Jul-16,Total dissolved salts
217.6,Sakda,8-Jul-16,Total dissolved salts
218.4,Sakda,8-Jul-16,Total dissolved salts
24,Chai,9-Jul-16,Water temperature
0.009,Chai,10-Jul-16,Orthophosphate-phosphorus
0.01,Decha,10-Jul-16,Nitrites
0.01,Chai,10-Jul-16,Orthophosphate-phosphorus
0.012,Chai,10-Jul-16,Orthophosphate-phosphorus
0.014,Boonsri,10-Jul-16,Nitrites
0.014,Chai,10-Jul-16,Nitrites
0.015,Boonsri,10-Jul-16,Nitrites
0.015,Boonsri,10-Jul-16,Nitrites
0.015,Chai,10-Jul-16,Nitrites
0.016,Boonsri,10-Jul-16,Orthophosphate-phosphorus
0.016,Boonsri,10-Jul-16,Orthophosphate-phosphorus
0.017,Chai,10-Jul-16,Nitrites
0.018,Decha,10-Jul-16,Orthophosphate-phosphorus
0.022,Boonsri,10-Jul-16,Orthophosphate-phosphorus
0.022,Chai,10-Jul-16,Total dissolved phosphorus
0.025,Boonsri,10-Jul-16,Total dissolved phosphorus
0.028,Chai,10-Jul-16,Total dissolved phosphorus
0.029,Boonsri,10-Jul-16,Ammonium
0.03,Boonsri,10-Jul-16,Total dissolved phosphorus
0.034,Chai,10-Jul-16,Total phosphorus
0.036,Chai,10-Jul-16,Total dissolved phosphorus
0.038,Chai,10-Jul-16,Total phosphorus
0.039,Chai,10-Jul-16,Total phosphorus
0.043,Boonsri,10-Jul-16,Total dissolved phosphorus
0.045,Boonsri,10-Jul-16,Ammonium
0.045,Boonsri,10-Jul-16,Ammonium
0.075,Boonsri,10-Jul-16,Total phosphorus
0.077,Boonsri,10-Jul-16,Total phosphorus
0.078,Boonsri,10-Jul-16,Total phosphorus
0.092,Boonsri,10-Jul-16,Nitrates
0.1,Decha,10-Jul-16,Nitrates
0.102,Boonsri,10-Jul-16,Nitrates
0.103,Decha,10-Jul-16,Ammonium
0.12,Boonsri,10-Jul-16,Nitrates
0.136,Chai,10-Jul-16,Ammonium
0.149,Chai,10-Jul-16,Ammonium
0.162,Chai,10-Jul-16,Ammonium
0.426,Chai,10-Jul-16,Nitrates
0.446,Chai,10-Jul-16,Nitrates
0.453,Chai,10-Jul-16,Nitrates
1.03,Chai,10-Jul-16,Total nitrogen
1.04,Chai,10-Jul-16,Biochemical Oxygen
1.045,Decha,10-Jul-16,Total nitrogen
1.07,Chai,10-Jul-16,Total nitrogen
1.09,Chai,10-Jul-16,Total nitrogen
1.11,Chai,10-Jul-16,Biochemical Oxygen
1.14,Chai,10-Jul-16,Biochemical Oxygen
2.22,Boonsri,10-Jul-16,Biochemical Oxygen
2.35,Boonsri,10-Jul-16,Biochemical Oxygen
2.37,Boonsri,10-Jul-16,Biochemical Oxygen
9.08,Chai,10-Jul-16,Dissolved oxygen
9.78,Chai,10-Jul-16,Dissolved oxygen
24,Boonsri,10-Jul-16,Water temperature
24,Boonsri,10-Jul-16,Water temperature
24,Boonsri,10-Jul-16,Water temperature
25.4,Chai,10-Jul-16,Water temperature
25.4,Chai,10-Jul-16,Water temperature
25.4,Chai,10-Jul-16,Water temperature
24,Chai,11-Jul-16,Water temperature
25,Chai,12-Jul-16,Water temperature
25,Chai,13-Jul-16,Water temperature
0,Somchair,14-Jul-16,Anionic active surfactants
0,Somchair,14-Jul-16,Atrazine
0,Somchair,14-Jul-16,"p,p-DDT"
0,Somchair,14-Jul-16,gamma-Hexachlorocyclohexane
0,Busarakhan,14-Jul-16,Anionic active surfactants
0,Busarakhan,14-Jul-16,Atrazine
0,Busarakhan,14-Jul-16,"p,p-DDT"
0,Busarakhan,14-Jul-16,gamma-Hexachlorocyclohexane
0.023,Busarakhan,14-Jul-16,Nitrites
0.025,Somchair,14-Jul-16,Nitrites
0.025,Busarakhan,14-Jul-16,Orthophosphate-phosphorus
0.03,Busarakhan,14-Jul-16,Mercury
0.049,Somchair,14-Jul-16,Mercury
0.07,Somchair,14-Jul-16,Orthophosphate-phosphorus
0.088,Somchair,14-Jul-16,Ammonium
0.091,Busarakhan,14-Jul-16,Ammonium
0.098,Busarakhan,14-Jul-16,Total dissolved phosphorus
0.105,Somchair,14-Jul-16,Total dissolved phosphorus
0.114,Busarakhan,14-Jul-16,Total phosphorus
0.119,Somchair,14-Jul-16,Total phosphorus
0.2528,Busarakhan,14-Jul-16,Petroleum hydrocarbons
0.2763,Somchair,14-Jul-16,Petroleum hydrocarbons
0.4004,Busarakhan,14-Jul-16,Cadmium
1.0132,Somchair,14-Jul-16,Cadmium
1.17,Busarakhan,14-Jul-16,Nitrates
1.33,Busarakhan,14-Jul-16,Biochemical Oxygen
1.44,Busarakhan,14-Jul-16,Total nitrogen
1.66,Somchair,14-Jul-16,Nitrates
3.13,Somchair,14-Jul-16,Total nitrogen
3.13,Somchair,14-Jul-16,Biochemical Oxygen
6.274,Busarakhan,14-Jul-16,Lead
7.3,Somchair,14-Jul-16,Dissolved oxygen
7.84,Busarakhan,14-Jul-16,Dissolved oxygen
12.6,Somchair,14-Jul-16,Magnesium
12.8,Busarakhan,14-Jul-16,Nickel
15,Busarakhan,14-Jul-16,Magnesium
24.5,Busarakhan,14-Jul-16,Water temperature
25,Chai,14-Jul-16,Water temperature
25.2,Somchair,14-Jul-16,Water temperature
28.16,Somchair,14-Jul-16,Chemical Oxygen Demand (Mn)
33.45,Busarakhan,14-Jul-16,Chemical Oxygen Demand (Cr)
34.89,Busarakhan,14-Jul-16,Chlorides
55.8,Somchair,14-Jul-16,Calcium
55.8,Busarakhan,14-Jul-16,Calcium
86.59,Somchair,14-Jul-16,Chemical Oxygen Demand (Cr)
90.32,Somchair,14-Jul-16,Chlorides
201.912,Busarakhan,14-Jul-16,Total hardness
218.61,Somchair,14-Jul-16,Total hardness
372,Busarakhan,14-Jul-16,Total dissolved salts
457,Somchair,14-Jul-16,Total dissolved salts
0,Chai,15-Jul-16,Chlorodinine
0.006,Chai,15-Jul-16,Chlorodinine
0.016,Chai,15-Jul-16,AGOC-3A
0.02,Chai,15-Jul-16,Chlorodinine
0.041,Chai,15-Jul-16,AGOC-3A
0.062,Chai,15-Jul-16,AGOC-3A
1.282,Chai,15-Jul-16,Methylosmoline
1.295,Chai,15-Jul-16,Methylosmoline
1.345,Chai,15-Jul-16,Methylosmoline
25,Chai,15-Jul-16,Water temperature
0,Achara,16-Jul-16,Mercury
0,Achara,16-Jul-16,Petroleum hydrocarbons
0,Achara,16-Jul-16,Atrazine
0,Achara,16-Jul-16,"p,p-DDT"
0,Achara,16-Jul-16,gamma-Hexachlorocyclohexane
0,Tansanee,16-Jul-16,Atrazine
0,Tansanee,16-Jul-16,"p,p-DDT"
0,Tansanee,16-Jul-16,gamma-Hexachlorocyclohexane
0.021,Achara,16-Jul-16,Nitrites
0.04,Achara,16-Jul-16,Ammonium
0.044,Achara,16-Jul-16,Orthophosphate-phosphorus
0.061,Achara,16-Jul-16,Total phosphorus
0.105,Tansanee,16-Jul-16,Orthophosphate-phosphorus
0.124,Tansanee,16-Jul-16,Total phosphorus
0.157,Tansanee,16-Jul-16,Nitrites
0.3364,Tansanee,16-Jul-16,Petroleum hydrocarbons
0.79,Achara,16-Jul-16,Nitrates
0.95,Achara,16-Jul-16,Total nitrogen
1.2,Achara,16-Jul-16,Biochemical Oxygen
2.707,Tansanee,16-Jul-16,Ammonium
3.1,Achara,16-Jul-16,Chemical Oxygen Demand (Mn)
3.268,Tansanee,16-Jul-16,Nitrates
3.3,Achara,16-Jul-16,Dissolved silicates
4.63,Tansanee,16-Jul-16,Biochemical Oxygen
4.87,Tansanee,16-Jul-16,Dissolved oxygen
5.9,Achara,16-Jul-16,Magnesium
7.077,Tansanee,16-Jul-16,Total nitrogen
8.2,Achara,16-Jul-16,Dissolved oxygen
9.1,Achara,16-Jul-16,Chlorides
13.133,Tansanee,16-Jul-16,Magnesium
13.295,Tansanee,16-Jul-16,Chemical Oxygen Demand (Mn)
19,Achara,16-Jul-16,Chemical Oxygen Demand (Cr)
25,Chai,16-Jul-16,Water temperature
26,Achara,16-Jul-16,Water temperature
26,Tansanee,16-Jul-16,Water temperature
33.2,Achara,16-Jul-16,Calcium
43.987,Tansanee,16-Jul-16,Chemical Oxygen Demand (Cr)
53.17,Tansanee,16-Jul-16,Oxygen saturation
81.763,Tansanee,16-Jul-16,Calcium
87.952,Tansanee,16-Jul-16,Sulphates
96,Achara,16-Jul-16,Oxygen saturation
107.3,Achara,16-Jul-16,Total hardness
136.891,Tansanee,16-Jul-16,Chlorides
164,Achara,16-Jul-16,Total dissolved salts
243.37,Tansanee,16-Jul-16,Bicarbonates
258.258,Tansanee,16-Jul-16,Total hardness
596,Tansanee,16-Jul-16,Total dissolved salts
0,Decha,17-Jul-16,Anionic active surfactants
0,Decha,17-Jul-16,Petroleum hydrocarbons
0,Chai,17-Jul-16,Orthophosphate-phosphorus
0.007,Chai,17-Jul-16,Orthophosphate-phosphorus
0.016,Chai,17-Jul-16,Nitrites
0.017,Chai,17-Jul-16,Nitrites
0.021,Chai,17-Jul-16,Orthophosphate-phosphorus
0.03,Chai,17-Jul-16,Nitrites
0.04,Decha,17-Jul-16,Nitrites
0.043,Chai,17-Jul-16,Total dissolved phosphorus
0.046,Chai,17-Jul-16,Total dissolved phosphorus
0.051,Decha,17-Jul-16,Orthophosphate-phosphorus
0.052,Chai,17-Jul-16,Total phosphorus
0.052,Chai,17-Jul-16,Total dissolved phosphorus
0.057,Chai,17-Jul-16,Total phosphorus
0.062,Chai,17-Jul-16,Total phosphorus
0.074,Chai,17-Jul-16,Ammonium
0.101,Chai,17-Jul-16,Ammonium
0.106,Chai,17-Jul-16,Ammonium
0.119,Decha,17-Jul-16,Ammonium
0.224,Decha,17-Jul-16,Nitrates
0.413,Decha,17-Jul-16,Total phosphorus
0.757,Chai,17-Jul-16,Nitrates
0.777,Chai,17-Jul-16,Nitrates
0.787,Chai,17-Jul-16,Nitrates
1.12,Chai,17-Jul-16,Biochemical Oxygen
1.15,Chai,17-Jul-16,Biochemical Oxygen
1.55,Chai,17-Jul-16,Total nitrogen
1.69,Chai,17-Jul-16,Total nitrogen
1.74,Chai,17-Jul-16,Total nitrogen
1.812,Decha,17-Jul-16,Total nitrogen
1.98,Chai,17-Jul-16,Biochemical Oxygen
2.8,Decha,17-Jul-16,Biochemical Oxygen
3.08,Decha,17-Jul-16,Arsenic
5.34,Decha,17-Jul-16,Potassium
5.51,Decha,17-Jul-16,Magnesium
7.7,Chai,17-Jul-16,Dissolved oxygen
8.1,Decha,17-Jul-16,Dissolved oxygen
8.45,Chai,17-Jul-16,Dissolved oxygen
8.8,Decha,17-Jul-16,Chemical Oxygen Demand (Mn)
8.87,Chai,17-Jul-16,Dissolved oxygen
23.1,Chai,17-Jul-16,Water temperature
23.2,Chai,17-Jul-16,Water temperature
23.2,Chai,17-Jul-16,Water temperature
24.7,Decha,17-Jul-16,Water temperature
34.9,Decha,17-Jul-16,Sulphates
37.44,Decha,17-Jul-16,Sodium
42.11,Decha,17-Jul-16,Calcium
57.9,Decha,17-Jul-16,Chemical Oxygen Demand (Cr)
70.45,Decha,17-Jul-16,Chlorides
97.23,Decha,17-Jul-16,Oxygen saturation
125.7,Decha,17-Jul-16,Bicarbonates
134.11,Decha,17-Jul-16,Total hardness
492,Decha,17-Jul-16,Total dissolved salts
0.001,Sakda,18-Jul-16,Methylosmoline
0.009,Sakda,18-Jul-16,Chlorodinine
0.01,Kannika,18-Jul-16,Chlorodinine
0.012,Kannika,18-Jul-16,Chlorodinine
0.012,Sakda,18-Jul-16,Chlorodinine
0.019,Sakda,18-Jul-16,Methylosmoline
0.027,Sakda,18-Jul-16,Chlorodinine
0.029,Sakda,18-Jul-16,Methylosmoline
0.035,Kannika,18-Jul-16,Chlorodinine
0.041,Kannika,18-Jul-16,Methylosmoline
0.05,Kannika,18-Jul-16,Methylosmoline
0.059,Kannika,18-Jul-16,Methylosmoline
0.709,Sakda,18-Jul-16,AGOC-3A
1.313,Kannika,18-Jul-16,AGOC-3A
1.409,Kannika,18-Jul-16,AGOC-3A
1.827,Sakda,18-Jul-16,AGOC-3A
