value,location,sample date,measure
17.357,Boonsri,20-Oct-16,Chlorides
35.29,Boonsri,20-Oct-16,Sulphates
1.7,Boonsri,20-Oct-16,Biochemical Oxygen
10.17,Boonsri,20-Oct-16,Chemical Oxygen Demand (Cr)
1.87,Boonsri,20-Oct-16,Chemical Oxygen Demand (Mn)
3.598,Boonsri,20-Oct-16,Total organic carbon
0,Boonsri,20-Oct-16,Anionic active surfactants
0,Boonsri,20-Oct-16,Petroleum hydrocarbons
14.3,Boonsri,20-Oct-16,AOX
16,Boonsri,20-Oct-16,Water temperature
8.3,Boonsri,20-Oct-16,Dissolved oxygen
86.82,Boonsri,20-Oct-16,Oxygen saturation
169.38,Boonsri,20-Oct-16,Total hardness
196.42,Boonsri,20-Oct-16,Bicarbonates
288,Boonsri,20-Oct-16,Total dissolved salts
0.066,Boonsri,20-Oct-16,Ammonium
0.016,Boonsri,20-Oct-16,Nitrites
0.998,Boonsri,20-Oct-16,Nitrates
1.462,Boonsri,20-Oct-16,Total nitrogen
0.062,Boonsri,20-Oct-16,Orthophosphate-phosphorus
0.083,Boonsri,20-Oct-16,Total phosphorus
0.08,Boonsri,20-Oct-16,Total dissolved phosphorus
22,Boonsri,20-Oct-16,Sodium
2,Boonsri,20-Oct-16,Potassium
47.38,Boonsri,20-Oct-16,Calcium
12.61,Boonsri,20-Oct-16,Magnesium
18.081,Boonsri,20-Oct-16,Chlorides
32.82,Boonsri,20-Oct-16,Sulphates
1.8,Boonsri,20-Oct-16,Biochemical Oxygen
9.8,Boonsri,20-Oct-16,Chemical Oxygen Demand (Cr)
1.93,Boonsri,20-Oct-16,Chemical Oxygen Demand (Mn)
3.799,Boonsri,20-Oct-16,Total organic carbon
0,Boonsri,20-Oct-16,Anionic active surfactants
0,Boonsri,20-Oct-16,Petroleum hydrocarbons
14.5,Boonsri,20-Oct-16,AOX
16.1,Chai,20-Oct-16,Water temperature
9.08,Chai,20-Oct-16,Dissolved oxygen
0.033,Chai,20-Oct-16,Ammonium
0.011,Chai,20-Oct-16,Nitrites
1.15,Chai,20-Oct-16,Nitrates
1.56,Chai,20-Oct-16,Total nitrogen
0.051,Chai,20-Oct-16,Orthophosphate-phosphorus
0.068,Chai,20-Oct-16,Total phosphorus
0.065,Chai,20-Oct-16,Total dissolved phosphorus
0.94,Chai,20-Oct-16,Biochemical Oxygen
16,Chai,20-Oct-16,Water temperature
9.04,Chai,20-Oct-16,Dissolved oxygen
0.06,Chai,20-Oct-16,Ammonium
0.0087,Chai,20-Oct-16,Nitrites
1.14,Chai,20-Oct-16,Nitrates
1.49,Chai,20-Oct-16,Total nitrogen
0.044,Chai,20-Oct-16,Orthophosphate-phosphorus
0.044,Chai,20-Oct-16,Total phosphorus
0.044,Chai,20-Oct-16,Total dissolved phosphorus
1.02,Chai,20-Oct-16,Biochemical Oxygen
16,Chai,20-Oct-16,Water temperature
9.02,Chai,20-Oct-16,Dissolved oxygen
0.043,Chai,20-Oct-16,Ammonium
0.018,Chai,20-Oct-16,Nitrites
1.4,Chai,20-Oct-16,Nitrates
1.66,Chai,20-Oct-16,Total nitrogen
0.048,Chai,20-Oct-16,Orthophosphate-phosphorus
0.07,Chai,20-Oct-16,Total phosphorus
0.06,Chai,20-Oct-16,Total dissolved phosphorus
1.1,Chai,20-Oct-16,Biochemical Oxygen
0.074,Kohsoom,20-Oct-16,AGOC-3A
51.479,Kohsoom,20-Oct-16,Methylosmoline
0.054,Kohsoom,20-Oct-16,Chlorodinine
20,Tansanee,21-Oct-16,Water temperature
9,Tansanee,21-Oct-16,Dissolved oxygen
96.36,Tansanee,21-Oct-16,Oxygen saturation
284.28,Tansanee,21-Oct-16,Total hardness
278.89,Tansanee,21-Oct-16,Bicarbonates
816,Tansanee,21-Oct-16,Total dissolved salts
0.015,Tansanee,21-Oct-16,Ammonium
0.021,Tansanee,21-Oct-16,Nitrites
1.766,Tansanee,21-Oct-16,Nitrates
2.676,Tansanee,21-Oct-16,Total nitrogen
0.194,Tansanee,21-Oct-16,Orthophosphate-phosphorus
0.273,Tansanee,21-Oct-16,Total phosphorus
98.597,Tansanee,21-Oct-16,Calcium
9.242,Tansanee,21-Oct-16,Magnesium
195.7,Tansanee,21-Oct-16,Chlorides
99.644,Tansanee,21-Oct-16,Sulphates
3.13,Tansanee,21-Oct-16,Biochemical Oxygen
58.83,Tansanee,21-Oct-16,Chemical Oxygen Demand (Cr)
3.951,Tansanee,21-Oct-16,Chemical Oxygen Demand (Mn)
0,Tansanee,21-Oct-16,Anionic active surfactants
0.25,Tansanee,21-Oct-16,Petroleum hydrocarbons
0,Tansanee,21-Oct-16,Atrazine
0,Tansanee,21-Oct-16,"p,p-DDT"
0,Tansanee,21-Oct-16,gamma-Hexachlorocyclohexane
15.4,Chai,21-Oct-16,Water temperature
16,Kohsoom,21-Oct-16,Water temperature
6.2,Kohsoom,21-Oct-16,Dissolved oxygen
64.85,Kohsoom,21-Oct-16,Oxygen saturation
201.361,Kohsoom,21-Oct-16,Total hardness
165.188,Kohsoom,21-Oct-16,Bicarbonates
256,Kohsoom,21-Oct-16,Total dissolved salts
0.827,Kohsoom,21-Oct-16,Ammonium
0.0944,Kohsoom,21-Oct-16,Nitrites
0.4925,Kohsoom,21-Oct-16,Nitrates
2.252,Kohsoom,21-Oct-16,Total nitrogen
0.1375,Kohsoom,21-Oct-16,Orthophosphate-phosphorus
0.1863,Kohsoom,21-Oct-16,Total phosphorus
0.1608,Kohsoom,21-Oct-16,Total dissolved phosphorus
21.8,Kohsoom,21-Oct-16,Sodium
2.1,Kohsoom,21-Oct-16,Potassium
51.181,Kohsoom,21-Oct-16,Calcium
10.236,Kohsoom,21-Oct-16,Magnesium
31.459,Kohsoom,21-Oct-16,Chlorides
42.424,Kohsoom,21-Oct-16,Sulphates
5.3,Kohsoom,21-Oct-16,Biochemical Oxygen
50.74,Kohsoom,21-Oct-16,Chemical Oxygen Demand (Cr)
7.04,Kohsoom,21-Oct-16,Chemical Oxygen Demand (Mn)
4.023,Kohsoom,21-Oct-16,Total organic carbon
0.446,Kohsoom,21-Oct-16,Anionic active surfactants
0,Kohsoom,21-Oct-16,Petroleum hydrocarbons
28.3,Kohsoom,21-Oct-16,AOX
0,Kohsoom,21-Oct-16,Atrazine
0,Kohsoom,21-Oct-16,"p,p-DDT"
0,Kohsoom,21-Oct-16,gamma-Hexachlorocyclohexane
0.117,Boonsri,21-Oct-16,AGOC-3A
0.001,Boonsri,21-Oct-16,Methylosmoline
0.062,Boonsri,21-Oct-16,Chlorodinine
0.002,Boonsri,21-Oct-16,AGOC-3A
0.04,Boonsri,21-Oct-16,Methylosmoline
0.037,Boonsri,21-Oct-16,Chlorodinine
0.065,Boonsri,21-Oct-16,AGOC-3A
0.008,Boonsri,21-Oct-16,Methylosmoline
0.044,Boonsri,21-Oct-16,Chlorodinine
0,Boonsri,22-Oct-16,Atrazine
0,Boonsri,22-Oct-16,"p,p-DDT"
0,Boonsri,22-Oct-16,gamma-Hexachlorocyclohexane
0,Boonsri,22-Oct-16,Atrazine
0,Boonsri,22-Oct-16,"p,p-DDT"
0,Boonsri,22-Oct-16,gamma-Hexachlorocyclohexane
0,Boonsri,22-Oct-16,Atrazine
0,Boonsri,22-Oct-16,"p,p-DDT"
0,Boonsri,22-Oct-16,gamma-Hexachlorocyclohexane
15,Achara,22-Oct-16,Water temperature
8.8,Achara,22-Oct-16,Dissolved oxygen
87,Achara,22-Oct-16,Oxygen saturation
89.9,Achara,22-Oct-16,Total hardness
109.8,Achara,22-Oct-16,Bicarbonates
133,Achara,22-Oct-16,Total dissolved salts
0.089,Achara,22-Oct-16,Ammonium
0.024,Achara,22-Oct-16,Nitrites
0.68,Achara,22-Oct-16,Nitrates
0.93,Achara,22-Oct-16,Total nitrogen
0.034,Achara,22-Oct-16,Orthophosphate-phosphorus
0.04,Achara,22-Oct-16,Total phosphorus
1.1,Achara,22-Oct-16,Dissolved silicates
8.5,Achara,22-Oct-16,Sodium
2.6,Achara,22-Oct-16,Potassium
27.6,Achara,22-Oct-16,Calcium
5.1,Achara,22-Oct-16,Magnesium
7.3,Achara,22-Oct-16,Chlorides
12.7,Achara,22-Oct-16,Sulphates
0,Achara,22-Oct-16,Lead
0,Achara,22-Oct-16,Cadmium
0,Achara,22-Oct-16,Mercury
0,Achara,22-Oct-16,Nickel
0.5,Achara,22-Oct-16,Biochemical Oxygen
11,Achara,22-Oct-16,Chemical Oxygen Demand (Cr)
2.3,Achara,22-Oct-16,Chemical Oxygen Demand (Mn)
0,Achara,22-Oct-16,Anionic active surfactants
0,Achara,22-Oct-16,Petroleum hydrocarbons
0,Achara,22-Oct-16,Atrazine
0,Achara,22-Oct-16,"p,p-DDT"
0,Achara,22-Oct-16,gamma-Hexachlorocyclohexane
15.8,Chai,22-Oct-16,Water temperature
15.6,Chai,23-Oct-16,Water temperature
15,Chai,24-Oct-16,Water temperature
15,Chai,25-Oct-16,Water temperature
15,Chai,26-Oct-16,Water temperature
12.5,Somchair,27-Oct-16,Water temperature
9.34,Somchair,27-Oct-16,Dissolved oxygen
0.06,Somchair,27-Oct-16,Ammonium
0.012,Somchair,27-Oct-16,Nitrites
0.975,Somchair,27-Oct-16,Nitrates
1.229,Somchair,27-Oct-16,Total nitrogen
0.012,Somchair,27-Oct-16,Orthophosphate-phosphorus
0.028,Somchair,27-Oct-16,Total phosphorus
0.021,Somchair,27-Oct-16,Total dissolved phosphorus
0.98,Somchair,27-Oct-16,Biochemical Oxygen
11.5,Busarakhan,27-Oct-16,Water temperature
7.25,Busarakhan,27-Oct-16,Dissolved oxygen
0.055,Busarakhan,27-Oct-16,Ammonium
0.01,Busarakhan,27-Oct-16,Nitrites
0.91,Busarakhan,27-Oct-16,Nitrates
1.212,Busarakhan,27-Oct-16,Total nitrogen
0.02,Busarakhan,27-Oct-16,Orthophosphate-phosphorus
0.06,Busarakhan,27-Oct-16,Total phosphorus
0.06,Busarakhan,27-Oct-16,Total dissolved phosphorus
1.3,Busarakhan,27-Oct-16,Biochemical Oxygen
13,Chai,27-Oct-16,Water temperature
12,Chai,28-Oct-16,Water temperature
12,Chai,29-Oct-16,Water temperature
0.016,Somchair,29-Oct-16,AGOC-3A
130.461,Somchair,29-Oct-16,Methylosmoline
0.059,Somchair,29-Oct-16,Chlorodinine
0.006,Busarakhan,29-Oct-16,AGOC-3A
0.024,Busarakhan,29-Oct-16,Methylosmoline
0.046,Busarakhan,29-Oct-16,Chlorodinine
12,Chai,30-Oct-16,Water temperature
11,Chai,31-Oct-16,Water temperature
11,Chai,1-Nov-16,Water temperature
11,Chai,2-Nov-16,Water temperature
11,Chai,3-Nov-16,Water temperature
10,Chai,4-Nov-16,Water temperature
11,Sakda,4-Nov-16,Water temperature
10.21,Sakda,4-Nov-16,Dissolved oxygen
92.56,Sakda,4-Nov-16,Oxygen saturation
213.6,Sakda,4-Nov-16,Total hardness
211.06,Sakda,4-Nov-16,Bicarbonates
264,Sakda,4-Nov-16,Total dissolved salts
0.028,Sakda,4-Nov-16,Ammonium
0.027,Sakda,4-Nov-16,Nitrites
1.101,Sakda,4-Nov-16,Nitrates
1.72,Sakda,4-Nov-16,Total nitrogen
0.04,Sakda,4-Nov-16,Orthophosphate-phosphorus
0.157,Sakda,4-Nov-16,Total phosphorus
0.1,Sakda,4-Nov-16,Total dissolved phosphorus
60.92,Sakda,4-Nov-16,Calcium
15.08,Sakda,4-Nov-16,Magnesium
22.73,Sakda,4-Nov-16,Chlorides
0,Sakda,4-Nov-16,Zinc
9.49,Sakda,4-Nov-16,Copper
3.17,Sakda,4-Nov-16,Chromium
2.16,Sakda,4-Nov-16,Lead
0,Sakda,4-Nov-16,Cadmium
0,Sakda,4-Nov-16,Mercury
2.7,Sakda,4-Nov-16,Nickel
2.4,Sakda,4-Nov-16,Arsenic
2.06,Sakda,4-Nov-16,Biochemical Oxygen
21.29,Sakda,4-Nov-16,Chemical Oxygen Demand (Cr)
4.09,Sakda,4-Nov-16,Chemical Oxygen Demand (Mn)
0,Sakda,4-Nov-16,Atrazine
0,Sakda,4-Nov-16,"p,p-DDT"
0,Sakda,4-Nov-16,gamma-Hexachlorocyclohexane
11,Sakda,4-Nov-16,Water temperature
10.19,Sakda,4-Nov-16,Dissolved oxygen
92.38,Sakda,4-Nov-16,Oxygen saturation
211.642,Sakda,4-Nov-16,Total hardness
208.01,Sakda,4-Nov-16,Bicarbonates
268.6,Sakda,4-Nov-16,Total dissolved salts
0,Sakda,4-Nov-16,Ammonium
0.026,Sakda,4-Nov-16,Nitrites
0.949,Sakda,4-Nov-16,Nitrates
1.702,Sakda,4-Nov-16,Total nitrogen
0.036,Sakda,4-Nov-16,Orthophosphate-phosphorus
0.156,Sakda,4-Nov-16,Total phosphorus
0.095,Sakda,4-Nov-16,Total dissolved phosphorus
60.92,Sakda,4-Nov-16,Calcium
14.59,Sakda,4-Nov-16,Magnesium
21.98,Sakda,4-Nov-16,Chlorides
18,Sakda,4-Nov-16,Zinc
9.4,Sakda,4-Nov-16,Copper
3.05,Sakda,4-Nov-16,Chromium
2.3,Sakda,4-Nov-16,Lead
0.16,Sakda,4-Nov-16,Cadmium
0,Sakda,4-Nov-16,Mercury
2.7,Sakda,4-Nov-16,Nickel
2.5,Sakda,4-Nov-16,Arsenic
2.01,Sakda,4-Nov-16,Biochemical Oxygen
20.52,Sakda,4-Nov-16,Chemical Oxygen Demand (Cr)
3.96,Sakda,4-Nov-16,Chemical Oxygen Demand (Mn)
0,Sakda,4-Nov-16,Atrazine
0,Sakda,4-Nov-16,"p,p-DDT"
0,Sakda,4-Nov-16,gamma-Hexachlorocyclohexane
11,Sakda,4-Nov-16,Water temperature
10.28,Sakda,4-Nov-16,Dissolved oxygen
93.2,Sakda,4-Nov-16,Oxygen saturation
213.6,Sakda,4-Nov-16,Total hardness
211.06,Sakda,4-Nov-16,Bicarbonates
281.2,Sakda,4-Nov-16,Total dissolved salts
0,Sakda,4-Nov-16,Ammonium
0.027,Sakda,4-Nov-16,Nitrites
1.051,Sakda,4-Nov-16,Nitrates
1.748,Sakda,4-Nov-16,Total nitrogen
0.037,Sakda,4-Nov-16,Orthophosphate-phosphorus
0.158,Sakda,4-Nov-16,Total phosphorus
0.105,Sakda,4-Nov-16,Total dissolved phosphorus
61.72,Sakda,4-Nov-16,Calcium
14.59,Sakda,4-Nov-16,Magnesium
22.36,Sakda,4-Nov-16,Chlorides
0,Sakda,4-Nov-16,Zinc
9.52,Sakda,4-Nov-16,Copper
3.1,Sakda,4-Nov-16,Chromium
2.35,Sakda,4-Nov-16,Lead
0,Sakda,4-Nov-16,Cadmium
0,Sakda,4-Nov-16,Mercury
2.08,Sakda,4-Nov-16,Nickel
2.5,Sakda,4-Nov-16,Arsenic
2.11,Sakda,4-Nov-16,Biochemical Oxygen
21.29,Sakda,4-Nov-16,Chemical Oxygen Demand (Cr)
4.03,Sakda,4-Nov-16,Chemical Oxygen Demand (Mn)
0,Sakda,4-Nov-16,Atrazine
0,Sakda,4-Nov-16,"p,p-DDT"
0,Sakda,4-Nov-16,gamma-Hexachlorocyclohexane
8,Boonsri,5-Nov-16,Water temperature
0.2,Boonsri,5-Nov-16,Ammonium
0.042,Boonsri,5-Nov-16,Nitrites
1.392,Boonsri,5-Nov-16,Nitrates
2.426,Boonsri,5-Nov-16,Total nitrogen
0.073,Boonsri,5-Nov-16,Orthophosphate-phosphorus
0.105,Boonsri,5-Nov-16,Total phosphorus
0.094,Boonsri,5-Nov-16,Total dissolved phosphorus
10,Chai,5-Nov-16,Water temperature
10,Chai,6-Nov-16,Water temperature
11,Chai,7-Nov-16,Water temperature
11.4,Chai,8-Nov-16,Water temperature
11.4,Chai,9-Nov-16,Water temperature
0.001,Kannika,9-Nov-16,AGOC-3A
0.045,Kannika,9-Nov-16,Methylosmoline
0.03,Kannika,9-Nov-16,Chlorodinine
0.043,Kannika,9-Nov-16,AGOC-3A
0.002,Kannika,9-Nov-16,Methylosmoline
0.023,Kannika,9-Nov-16,Chlorodinine
0.041,Kannika,9-Nov-16,AGOC-3A
0.028,Kannika,9-Nov-16,Methylosmoline
0.002,Kannika,9-Nov-16,Chlorodinine
11,Chai,10-Nov-16,Water temperature
0.012,Sakda,10-Nov-16,AGOC-3A
0.016,Sakda,10-Nov-16,Methylosmoline
0.009,Sakda,10-Nov-16,Chlorodinine
0.029,Sakda,10-Nov-16,AGOC-3A
0.031,Sakda,10-Nov-16,Methylosmoline
0.06,Sakda,10-Nov-16,Chlorodinine
0.018,Sakda,10-Nov-16,AGOC-3A
0.061,Sakda,10-Nov-16,Methylosmoline
0.026,Sakda,10-Nov-16,Chlorodinine
10.7,Chai,11-Nov-16,Water temperature
8.72,Chai,11-Nov-16,Dissolved oxygen
181.916,Chai,11-Nov-16,Total hardness
285,Chai,11-Nov-16,Total dissolved salts
0.067,Chai,11-Nov-16,Ammonium
0.017,Chai,11-Nov-16,Nitrites
1.61,Chai,11-Nov-16,Nitrates
1.73,Chai,11-Nov-16,Total nitrogen
0.026,Chai,11-Nov-16,Orthophosphate-phosphorus
0.077,Chai,11-Nov-16,Total phosphorus
0.07,Chai,11-Nov-16,Total dissolved phosphorus
36.4,Chai,11-Nov-16,Calcium
22.2,Chai,11-Nov-16,Magnesium
23.26,Chai,11-Nov-16,Chlorides
1.973,Chai,11-Nov-16,Lead
0.1924,Chai,11-Nov-16,Cadmium
0.016,Chai,11-Nov-16,Mercury
3.127,Chai,11-Nov-16,Nickel
1.42,Chai,11-Nov-16,Biochemical Oxygen
25.08,Chai,11-Nov-16,Chemical Oxygen Demand (Cr)
4.65,Chai,11-Nov-16,Chemical Oxygen Demand (Mn)
0,Chai,11-Nov-16,Atrazine
0,Chai,11-Nov-16,"p,p-DDT"
0,Chai,11-Nov-16,gamma-Hexachlorocyclohexane
10.5,Chai,11-Nov-16,Water temperature
8.87,Chai,11-Nov-16,Dissolved oxygen
186.9,Chai,11-Nov-16,Total hardness
273,Chai,11-Nov-16,Total dissolved salts
0.084,Chai,11-Nov-16,Ammonium
0.017,Chai,11-Nov-16,Nitrites
1.59,Chai,11-Nov-16,Nitrates
1.84,Chai,11-Nov-16,Total nitrogen
0.054,Chai,11-Nov-16,Orthophosphate-phosphorus
0.082,Chai,11-Nov-16,Total phosphorus
0.078,Chai,11-Nov-16,Total dissolved phosphorus
40.1,Chai,11-Nov-16,Calcium
21.2,Chai,11-Nov-16,Magnesium
18.81,Chai,11-Nov-16,Chlorides
1.973,Chai,11-Nov-16,Lead
0,Chai,11-Nov-16,Cadmium
0.067,Chai,11-Nov-16,Mercury
1.633,Chai,11-Nov-16,Nickel
1.17,Chai,11-Nov-16,Biochemical Oxygen
23.15,Chai,11-Nov-16,Chemical Oxygen Demand (Cr)
4.36,Chai,11-Nov-16,Chemical Oxygen Demand (Mn)
0,Chai,11-Nov-16,Atrazine
0,Chai,11-Nov-16,"p,p-DDT"
0,Chai,11-Nov-16,gamma-Hexachlorocyclohexane
10.5,Chai,11-Nov-16,Water temperature
8.96,Chai,11-Nov-16,Dissolved oxygen
181.916,Chai,11-Nov-16,Total hardness
276,Chai,11-Nov-16,Total dissolved salts
0.083,Chai,11-Nov-16,Ammonium
0.015,Chai,11-Nov-16,Nitrites
1.63,Chai,11-Nov-16,Nitrates
1.87,Chai,11-Nov-16,Total nitrogen
0.019,Chai,11-Nov-16,Orthophosphate-phosphorus
0.077,Chai,11-Nov-16,Total phosphorus
0.072,Chai,11-Nov-16,Total dissolved phosphorus
30.8,Chai,11-Nov-16,Calcium
25.6,Chai,11-Nov-16,Magnesium
17.79,Chai,11-Nov-16,Chlorides
1.973,Chai,11-Nov-16,Lead
0.2495,Chai,11-Nov-16,Cadmium
3.926,Chai,11-Nov-16,Nickel
1.31,Chai,11-Nov-16,Biochemical Oxygen
25.08,Chai,11-Nov-16,Chemical Oxygen Demand (Cr)
0,Chai,11-Nov-16,Atrazine
0,Chai,11-Nov-16,"p,p-DDT"
0,Chai,11-Nov-16,gamma-Hexachlorocyclohexane
11,Kannika,11-Nov-16,Water temperature
9.7,Kannika,11-Nov-16,Dissolved oxygen
87.94,Kannika,11-Nov-16,Oxygen saturation
201.674,Kannika,11-Nov-16,Total hardness
201.76,Kannika,11-Nov-16,Bicarbonates
254,Kannika,11-Nov-16,Total dissolved salts
0.033,Kannika,11-Nov-16,Ammonium
0.021,Kannika,11-Nov-16,Nitrites
1.139,Kannika,11-Nov-16,Nitrates
1.604,Kannika,11-Nov-16,Total nitrogen
0.059,Kannika,11-Nov-16,Orthophosphate-phosphorus
0.117,Kannika,11-Nov-16,Total phosphorus
0.085,Kannika,11-Nov-16,Total dissolved phosphorus
55.31,Kannika,11-Nov-16,Calcium
15.56,Kannika,11-Nov-16,Magnesium
18.95,Kannika,11-Nov-16,Chlorides
25.06,Kannika,11-Nov-16,Sulphates
20,Kannika,11-Nov-16,Zinc
12.43,Kannika,11-Nov-16,Copper
4.05,Kannika,11-Nov-16,Chromium
3.99,Kannika,11-Nov-16,Lead
0,Kannika,11-Nov-16,Cadmium
0,Kannika,11-Nov-16,Mercury
1.4,Kannika,11-Nov-16,Nickel
2.7,Kannika,11-Nov-16,Arsenic
0.76,Kannika,11-Nov-16,Biochemical Oxygen
14.29,Kannika,11-Nov-16,Chemical Oxygen Demand (Cr)
4.16,Kannika,11-Nov-16,Chemical Oxygen Demand (Mn)
0,Kannika,11-Nov-16,Anionic active surfactants
0,Kannika,11-Nov-16,Petroleum hydrocarbons
0,Kannika,11-Nov-16,Atrazine
0,Kannika,11-Nov-16,"p,p-DDT"
0,Kannika,11-Nov-16,gamma-Hexachlorocyclohexane
10.9,Kannika,11-Nov-16,Water temperature
9.84,Kannika,11-Nov-16,Dissolved oxygen
85.95,Kannika,11-Nov-16,Oxygen saturation
203.632,Kannika,11-Nov-16,Total hardness
204.96,Kannika,11-Nov-16,Bicarbonates
261.8,Kannika,11-Nov-16,Total dissolved salts
0.033,Kannika,11-Nov-16,Ammonium
0.021,Kannika,11-Nov-16,Nitrites
1.11,Kannika,11-Nov-16,Nitrates
1.563,Kannika,11-Nov-16,Total nitrogen
0.055,Kannika,11-Nov-16,Orthophosphate-phosphorus
0.122,Kannika,11-Nov-16,Total phosphorus
0.08,Kannika,11-Nov-16,Total dissolved phosphorus
56.11,Kannika,11-Nov-16,Calcium
15.56,Kannika,11-Nov-16,Magnesium
19.33,Kannika,11-Nov-16,Chlorides
24.73,Kannika,11-Nov-16,Sulphates
19,Kannika,11-Nov-16,Zinc
10.46,Kannika,11-Nov-16,Copper
4.49,Kannika,11-Nov-16,Chromium
3.61,Kannika,11-Nov-16,Lead
0,Kannika,11-Nov-16,Cadmium
0,Kannika,11-Nov-16,Mercury
1.7,Kannika,11-Nov-16,Nickel
2.9,Kannika,11-Nov-16,Arsenic
0.69,Kannika,11-Nov-16,Biochemical Oxygen
13.52,Kannika,11-Nov-16,Chemical Oxygen Demand (Cr)
3.97,Kannika,11-Nov-16,Chemical Oxygen Demand (Mn)
0,Kannika,11-Nov-16,Anionic active surfactants
0,Kannika,11-Nov-16,Petroleum hydrocarbons
0,Kannika,11-Nov-16,Atrazine
0,Kannika,11-Nov-16,"p,p-DDT"
0,Kannika,11-Nov-16,gamma-Hexachlorocyclohexane
11,Kannika,11-Nov-16,Water temperature
9.78,Kannika,11-Nov-16,Dissolved oxygen
88.67,Kannika,11-Nov-16,Oxygen saturation
203.632,Kannika,11-Nov-16,Total hardness
208.16,Kannika,11-Nov-16,Bicarbonates
259,Kannika,11-Nov-16,Total dissolved salts
0.033,Kannika,11-Nov-16,Ammonium
0.021,Kannika,11-Nov-16,Nitrites
1.18,Kannika,11-Nov-16,Nitrates
1.623,Kannika,11-Nov-16,Total nitrogen
0.057,Kannika,11-Nov-16,Orthophosphate-phosphorus
0.123,Kannika,11-Nov-16,Total phosphorus
0.08,Kannika,11-Nov-16,Total dissolved phosphorus
56.11,Kannika,11-Nov-16,Calcium
15.56,Kannika,11-Nov-16,Magnesium
19.71,Kannika,11-Nov-16,Chlorides
24.84,Kannika,11-Nov-16,Sulphates
0,Kannika,11-Nov-16,Zinc
10.64,Kannika,11-Nov-16,Copper
7.15,Kannika,11-Nov-16,Chromium
3.98,Kannika,11-Nov-16,Lead
0,Kannika,11-Nov-16,Cadmium
0,Kannika,11-Nov-16,Mercury
1.5,Kannika,11-Nov-16,Nickel
2.8,Kannika,11-Nov-16,Arsenic
0.83,Kannika,11-Nov-16,Biochemical Oxygen
14.29,Kannika,11-Nov-16,Chemical Oxygen Demand (Cr)
4.03,Kannika,11-Nov-16,Chemical Oxygen Demand (Mn)
0,Kannika,11-Nov-16,Anionic active surfactants
0,Kannika,11-Nov-16,Petroleum hydrocarbons
0,Kannika,11-Nov-16,Atrazine
0,Kannika,11-Nov-16,"p,p-DDT"
0,Kannika,11-Nov-16,gamma-Hexachlorocyclohexane
9.2,Somchair,12-Nov-16,Water temperature
7.47,Somchair,12-Nov-16,Dissolved oxygen
253.08,Somchair,12-Nov-16,Total hardness
485,Somchair,12-Nov-16,Total dissolved salts
0,Somchair,12-Nov-16,Ammonium
0.025,Somchair,12-Nov-16,Nitrites
0.745,Somchair,12-Nov-16,Nitrates
1.123,Somchair,12-Nov-16,Total nitrogen
0.0199,Somchair,12-Nov-16,Orthophosphate-phosphorus
0.056,Somchair,12-Nov-16,Total phosphorus
0.046,Somchair,12-Nov-16,Total dissolved phosphorus
38.4,Somchair,12-Nov-16,Calcium
38.4,Somchair,12-Nov-16,Magnesium
50.29,Somchair,12-Nov-16,Chlorides
4.1365,Somchair,12-Nov-16,Lead
0.4782,Somchair,12-Nov-16,Cadmium
0.02,Somchair,12-Nov-16,Mercury
6.498,Somchair,12-Nov-16,Nickel
2.01,Somchair,12-Nov-16,Biochemical Oxygen
27.01,Somchair,12-Nov-16,Chemical Oxygen Demand (Cr)
5.82,Somchair,12-Nov-16,Chemical Oxygen Demand (Mn)
0,Somchair,12-Nov-16,Atrazine
0,Somchair,12-Nov-16,"p,p-DDT"
0,Somchair,12-Nov-16,gamma-Hexachlorocyclohexane
9,Busarakhan,12-Nov-16,Water temperature
7.04,Busarakhan,12-Nov-16,Dissolved oxygen
239.86,Busarakhan,12-Nov-16,Total hardness
488,Busarakhan,12-Nov-16,Total dissolved salts
0.038,Busarakhan,12-Nov-16,Ammonium
0.015,Busarakhan,12-Nov-16,Nitrites
0.468,Busarakhan,12-Nov-16,Nitrates
0.981,Busarakhan,12-Nov-16,Total nitrogen
0.019,Busarakhan,12-Nov-16,Orthophosphate-phosphorus
0.058,Busarakhan,12-Nov-16,Total phosphorus
0.048,Busarakhan,12-Nov-16,Total dissolved phosphorus
42,Busarakhan,12-Nov-16,Calcium
32.6,Busarakhan,12-Nov-16,Magnesium
36.6,Busarakhan,12-Nov-16,Chlorides
4.4755,Busarakhan,12-Nov-16,Lead
0.4716,Busarakhan,12-Nov-16,Cadmium
0.016,Busarakhan,12-Nov-16,Mercury
8.098,Busarakhan,12-Nov-16,Nickel
2.84,Busarakhan,12-Nov-16,Biochemical Oxygen
30.87,Busarakhan,12-Nov-16,Chemical Oxygen Demand (Cr)
0,Busarakhan,12-Nov-16,Atrazine
0,Busarakhan,12-Nov-16,"p,p-DDT"
0,Busarakhan,12-Nov-16,gamma-Hexachlorocyclohexane
9,Tansanee,12-Nov-16,Water temperature
9.01,Tansanee,12-Nov-16,Dissolved oxygen
86.64,Tansanee,12-Nov-16,Oxygen saturation
316.32,Tansanee,12-Nov-16,Total hardness
266.49,Tansanee,12-Nov-16,Bicarbonates
678,Tansanee,12-Nov-16,Total dissolved salts
0.267,Tansanee,12-Nov-16,Ammonium
0.018,Tansanee,12-Nov-16,Nitrites
